game_id,p1,p2,winner,loser,game_pattern
3062,991,276,991,276,20568
3063,867,621,867,621,8140637
3064,834,791,834,791,871340652
3065,11,343,343,11,263708
3066,498,961,961,498,84615237
3067,805,708,805,708,450362718
3068,503,162,162,503,507182
3069,118,406,118,406,2840536
3070,894,114,894,114,6834150
3071,23,210,23,210,1832704
3072,325,848,848,325,642305
3073,890,659,890,659,47236
3074,819,626,626,819,528614
3075,617,946,946,617,76028314
3076,299,794,299,794,01874
3077,839,486,839,486,8135026
3078,672,830,672,830,38620
3079,29,825,0,0,371285604
3080,388,414,0,0,317580462
3081,753,234,0,0,148635207
3082,239,321,239,321,4125836
3083,354,925,0,0,213504768
3084,274,126,274,126,862507341
3085,502,128,502,128,85617
3086,450,903,0,0,624708135
3087,650,775,775,650,20647315
3088,34,630,34,630,4608721
3089,842,161,842,161,3517062
3090,138,782,782,138,456802
3091,740,966,966,740,34715068
3092,258,778,258,778,7148236
3093,763,765,765,763,36728140
3094,797,713,0,0,360851742
3095,533,131,131,533,58213064
3096,891,955,955,891,81367042
3097,717,287,717,287,506321748
3098,855,450,855,450,6153827
3099,477,36,477,36,47503
3100,45,518,518,45,50176824
3101,447,269,447,269,6258370
3102,457,349,457,349,312075486
3103,78,944,78,944,48315
3104,866,654,654,866,34120586
3105,627,551,627,551,3706241
3106,766,303,0,0,857120463
3107,509,815,509,815,817354062
3108,610,622,610,622,3201478
3109,356,681,356,681,518376420
3110,267,379,379,267,51623780
3111,994,650,650,994,62508341
3112,245,278,245,278,0487261
3113,952,778,952,778,7081236
3114,482,537,482,537,4738615
3115,544,219,544,219,047152638
3116,553,363,553,363,178325604
3117,395,27,395,27,685371204
3118,101,59,0,0,458260173
3119,194,376,376,194,768350
3120,444,388,388,444,32704581
3121,693,364,693,364,231068574
3122,249,608,608,249,127835
3123,74,596,74,596,430278561
3124,873,493,873,493,5104832
3125,570,142,142,570,83012475
3126,852,729,0,0,625487103
3127,850,703,703,850,03451862
3128,228,590,228,590,5648103
3129,281,566,281,566,4065127
3130,254,128,254,128,526187430
3131,566,861,0,0,278516304
3132,754,752,752,754,61230487
3133,185,155,185,155,082534761
3134,455,519,455,519,0483261
3135,138,353,138,353,571348602
3136,767,220,0,0,071248536
3137,659,931,0,0,360471285
3138,961,507,961,507,0673824
3139,873,747,873,747,63482
3140,545,907,907,545,56237140
3141,429,383,383,429,30618542
3142,404,574,574,404,743028
3143,392,799,0,0,408716253
3144,286,551,286,551,8053742
3145,21,37,21,37,834520176
3146,351,983,351,983,243016875
3147,174,252,174,252,714506328
3148,991,932,991,932,71658
3149,946,718,946,718,754120836
3150,225,423,225,423,587346021
3151,437,463,0,0,784126530
3152,986,558,558,986,184706
3153,434,960,960,434,784205
3154,710,858,0,0,345762801
3155,99,700,99,700,078216354
3156,506,435,506,435,502617348
3157,234,915,0,0,352086471
3158,738,145,738,145,583721604
3159,121,161,121,161,5160738
3160,724,918,918,724,384562
3161,488,45,488,45,4018537
3162,625,498,498,625,627508
3163,445,133,133,445,107356
3164,345,21,21,345,25861073
3165,277,382,277,382,710426538
3166,643,727,643,727,1643270
3167,923,983,923,983,586734120
3168,181,745,181,745,30425
3169,396,453,453,396,741503
3170,291,586,586,291,042157
3171,872,192,192,872,43805261
3172,598,227,598,227,601837452
3173,848,149,848,149,5670423
3174,717,512,0,0,158460372
3175,357,724,724,357,31840672
3176,861,66,861,66,2463071
3177,74,479,74,479,281576340
3178,347,736,347,736,43256
3179,541,466,541,466,23654
3180,857,819,857,819,765304182
3181,546,640,546,640,7064538
3182,427,502,427,502,57842
3183,619,155,155,619,02345186
3184,299,274,274,299,37184026
3185,419,753,0,0,453780162
3186,179,804,179,804,035476182
3187,964,520,964,520,164352870
3188,558,485,558,485,8162470
3189,239,366,0,0,873412506
3190,271,647,271,647,1062784
3191,664,568,664,568,678412350
3192,260,590,590,260,54613027
3193,539,479,539,479,06172
3194,211,62,211,62,42315
3195,43,18,43,18,178634205
3196,377,148,148,377,751268
3197,649,487,649,487,153407826
3198,830,236,830,236,7310824
3199,445,457,445,457,64837
3200,855,631,0,0,068471352
3201,78,320,78,320,43216
3202,905,770,905,770,1362457
3203,670,205,670,205,01874
3204,15,253,15,253,53278
3205,216,879,879,216,350248
3206,502,527,527,502,13705468
3207,553,820,553,820,861732054
3208,63,535,535,63,26048573
3209,979,673,673,979,05273648
3210,604,100,100,604,061847
3211,421,332,421,332,5487132
3212,74,10,10,74,748216
3213,357,202,202,357,83724051
3214,69,163,163,69,451238
3215,586,403,586,403,6180254
3216,947,701,701,947,76405283
3217,707,307,307,707,54781620
3218,677,857,857,677,21078534
3219,1,303,1,303,2160834
3220,610,852,852,610,36508172
3221,439,737,439,737,560278134
3222,752,755,755,752,01842567
3223,2,719,2,719,280561743
3224,732,8,732,8,5086712
3225,111,203,203,111,61437250
3226,380,255,380,255,7012638
3227,430,187,430,187,4168053
3228,871,306,871,306,3210784
3229,428,626,0,0,528403176
3230,318,647,318,647,410832765
3231,432,604,432,604,371480562
3232,392,725,0,0,104285673
3233,469,317,469,317,13072
3234,251,616,616,251,150374
3235,183,360,183,360,2701386
3236,423,323,323,423,326548
3237,431,555,431,555,2587140
3238,340,882,340,882,746153028
3239,734,995,734,995,760238514
3240,532,943,532,943,758032461
3241,635,636,636,635,72130564
3242,594,760,594,760,37056
3243,21,318,21,318,386712540
3244,22,504,504,22,21048367
3245,860,4,860,4,0152834
3246,449,60,449,60,4023586
3247,544,627,627,544,80541276
3248,696,82,696,82,42513
3249,636,283,0,0,731862045
3250,824,385,824,385,58423
3251,630,559,630,559,321067584
3252,197,248,197,248,185603724
3253,315,827,827,315,57064128
3254,85,667,85,667,2514780
3255,967,310,0,0,253684710
3256,831,84,0,0,465123780
3257,253,168,168,253,406281
3258,410,348,410,348,768431502
3259,584,218,218,584,23540167
3260,408,365,408,365,40127
3261,448,973,973,448,13256084
3262,896,420,896,420,6213807
3263,152,227,152,227,86512
3264,374,802,374,802,314725086
3265,829,621,829,621,821640357
3266,947,242,242,947,238670
3267,838,691,838,691,162745830
3268,794,125,125,794,65410872
3269,618,198,0,0,732168540
3270,174,53,53,174,06371284
3271,963,546,963,546,8514726
3272,736,760,736,760,745621038
3273,461,775,461,775,426105738
3274,93,438,93,438,46701
3275,469,576,469,576,124860375
3276,744,161,744,161,7143286
3277,179,34,34,179,18423605
3278,659,3,659,3,4072831
3279,996,898,898,996,507132
3280,550,423,550,423,81420
3281,875,315,315,875,16753204
3282,820,870,870,820,641870
3283,790,554,0,0,780634512
3284,960,624,960,624,642017835
3285,295,494,295,494,821503764
3286,135,789,135,789,50374
3287,833,612,612,833,83504261
3288,157,961,157,961,701352684
3289,878,734,878,734,6138520
3290,645,827,827,645,15387602
3291,992,480,992,480,2876431
3292,822,46,822,46,536870214
3293,401,521,401,521,2680415
3294,800,830,800,830,3075846
3295,95,507,507,95,105834
3296,345,886,345,886,821743650
3297,209,465,209,465,31640
3298,225,342,225,342,823671054
3299,187,417,187,417,642817350
3300,112,246,112,246,7381046
3301,170,605,170,605,084365712
3302,162,911,911,162,17435628
3303,639,646,639,646,154720386
3304,620,733,733,620,534680
3305,750,913,0,0,402675813
3306,215,119,215,119,5810467
3307,170,929,170,929,3180564
3308,262,122,262,122,786013524
3309,855,729,855,729,0875613
3310,430,205,430,205,8673512
3311,722,521,722,521,287640315
3312,302,879,879,302,51643287
3313,707,433,707,433,6740182
3314,577,855,577,855,853024617
3315,954,391,391,954,74381560
3316,165,730,730,165,02815467
3317,760,169,760,169,7148632
3318,406,46,406,46,1604872
3319,59,557,557,59,147385
3320,954,385,954,385,8251034
3321,999,196,999,196,072645318
3322,866,243,243,866,06318427
3323,21,438,21,438,0714682
3324,370,943,943,370,471806
3325,343,880,0,0,841025763
3326,171,907,171,907,1357082
3327,964,123,964,123,654830712
3328,124,368,368,124,80521634
3329,316,888,316,888,428563107
3330,175,631,631,175,276184
3331,690,183,183,690,175608
3332,483,182,182,483,86043157
3333,131,756,131,756,25614
3334,802,397,802,397,0265748
3335,396,965,396,965,207846513
3336,716,936,936,716,54286701
3337,20,321,321,20,105468
3338,334,990,990,334,726835
3339,519,237,519,237,46375
3340,596,296,596,296,657301428
3341,655,937,937,655,836514
3342,347,952,347,952,50324
3343,19,384,19,384,5741286
3344,430,691,430,691,0521834
3345,902,736,902,736,836027154
3346,396,403,403,396,132086
3347,804,543,543,804,53487620
3348,782,284,0,0,715638042
3349,641,354,641,354,317054862
3350,875,839,875,839,702453618
3351,280,199,199,280,523406
3352,526,412,526,412,8302657
3353,400,454,454,400,657423
3354,721,840,721,840,4165380
3355,959,828,959,828,07386
3356,947,890,890,947,64803251
3357,378,997,378,997,34016
3358,396,615,615,396,73418250
3359,575,725,725,575,21586074
3360,238,505,505,238,468320
3361,804,302,804,302,180732546
3362,777,546,777,546,601547382
3363,890,406,406,890,62315480
3364,468,747,747,468,745820
3365,895,496,895,496,182735640
3366,530,805,530,805,4708216
3367,288,922,922,288,06825314
3368,363,211,363,211,734651820
3369,238,650,238,650,351062748
3370,563,759,759,563,45831026
3371,141,802,0,0,580347126
3372,297,861,0,0,267138540
3373,998,720,998,720,172864350
3374,485,345,485,345,4610587
3375,161,991,161,991,128405376
3376,9,273,273,9,627548
3377,911,731,911,731,2043786
3378,995,963,995,963,184530267
3379,127,82,127,82,0546328
3380,812,749,812,749,42731
3381,930,740,930,740,541763082
3382,583,343,343,583,18524706
3383,752,784,752,784,4813652
3384,972,950,972,950,3167820
3385,434,431,434,431,8201637
3386,881,800,881,800,0564183
3387,627,563,563,627,51246037
3388,82,956,956,82,546701
3389,228,304,304,228,372658
3390,298,521,298,521,8470216
3391,162,370,162,370,6425073
3392,788,287,788,287,7046315
3393,170,635,170,635,7468350
3394,307,366,307,366,0637418
3395,181,732,181,732,7346028
3396,541,693,541,693,7341206
3397,916,300,300,916,10264783
3398,487,796,796,487,21687034
3399,793,433,793,433,158347602
3400,698,750,0,0,843762501
3401,214,246,246,214,504172
3402,164,399,0,0,176843520
3403,337,990,990,337,25401386
3404,492,793,793,492,58142760
3405,21,788,21,788,8127654
3406,305,26,26,305,453802
3407,466,285,285,466,80543761
3408,267,260,267,260,58304
3409,974,176,974,176,345218076
3410,958,892,958,892,5702418
3411,26,136,26,136,461302587
3412,964,414,0,0,247501863
3413,935,654,935,654,865247103
3414,790,411,411,790,26147083
3415,578,155,578,155,8650142
3416,144,171,144,171,5643812
3417,978,228,978,228,1403672
3418,40,401,40,401,428167530
3419,238,87,238,87,831074526
3420,524,690,524,690,2634518
3421,408,143,0,0,403521768
3422,589,584,589,584,873514260
3423,614,337,614,337,721580364
3424,791,734,791,734,5786012
3425,983,496,496,983,407326
3426,174,99,174,99,13427
3427,83,403,0,0,436158720
3428,661,744,744,661,03856714
3429,431,542,0,0,530124687
3430,26,937,26,937,40573
3431,655,981,981,655,67201854
3432,49,496,496,49,81320476
3433,526,450,450,526,147305
3434,706,830,830,706,43705826
3435,350,755,755,350,36810457
3436,203,166,203,166,8675024
3437,589,111,589,111,730516824
3438,714,575,575,714,37012854
3439,850,158,850,158,603721854
3440,862,884,862,884,4586107
3441,252,893,252,893,387560412
3442,35,347,347,35,81467250
3443,410,297,410,297,6742018
3444,225,808,0,0,357621408
3445,206,987,0,0,324785106
3446,431,554,0,0,528347106
3447,65,529,65,529,425186730
3448,818,788,818,788,72856
3449,377,880,880,377,53274610
3450,835,103,0,0,016342785
3451,613,643,613,643,027854613
3452,232,733,232,733,2508316
3453,262,728,262,728,51268
3454,572,697,572,697,3027584
3455,654,645,645,654,45732680
3456,254,388,0,0,247631580
3457,564,400,564,400,631758042
3458,66,871,66,871,1327845
3459,343,179,179,343,263847
3460,37,840,37,840,645183027
3461,884,187,884,187,8501324
3462,828,655,0,0,712354680
3463,224,332,224,332,02613
3464,949,23,949,23,8210754
3465,628,39,628,39,10764
3466,199,825,199,825,7253806
3467,527,801,527,801,0721436
3468,630,277,0,0,352467801
3469,492,215,215,492,71025684
3470,820,43,820,43,4682310
3471,257,992,0,0,653480271
3472,785,378,378,785,24867305
3473,388,662,388,662,5361284
3474,918,5,918,5,5701238
3475,306,98,306,98,108273546
3476,932,275,275,932,04712385
3477,608,480,480,608,04381276
3478,863,269,863,269,5271836
3479,736,271,271,736,21804673
3480,686,735,686,735,32016
3481,398,291,291,398,061758
3482,222,669,222,669,203485716
3483,857,109,857,109,712543086
3484,382,796,796,382,76031254
3485,812,925,812,925,125768340
3486,106,389,0,0,870453126
3487,126,590,126,590,2513670
3488,881,936,0,0,712536480
3489,270,699,699,270,21438076
3490,632,86,86,632,56140732
3491,577,241,241,577,32460578
3492,396,196,396,196,016342758
3493,241,737,241,737,418627305
3494,113,518,113,518,426730185
3495,971,415,0,0,863520174
3496,372,556,372,556,0285716
3497,404,44,44,404,26410837
3498,755,539,755,539,840537162
3499,251,832,251,832,2780634
3500,903,314,903,314,1304562
3501,190,155,190,155,4315276
3502,148,286,286,148,54803162
3503,893,936,936,893,21537046
3504,992,861,861,992,16845072
3505,762,435,0,0,712085364
3506,837,620,837,620,4513267
3507,971,600,971,600,5210487
3508,250,908,250,908,0614352
3509,969,278,278,969,61027548
3510,86,171,0,0,847635012
3511,176,140,0,0,574362081
3512,145,836,145,836,6452073
3513,898,132,898,132,6314082
3514,590,205,205,590,813724
3515,889,508,889,508,8427035
3516,634,168,0,0,735462081
3517,248,933,248,933,8264537
3518,409,638,638,409,38657420
3519,259,851,851,259,23075648
3520,244,387,244,387,13072
3521,776,306,776,306,6543187
3522,848,106,848,106,067251438
3523,753,693,753,693,38564
3524,638,530,638,530,2746810
3525,60,896,60,896,8173460
3526,629,430,629,430,2087135
3527,223,671,671,223,54023716
3528,664,922,0,0,146802735
3529,781,158,781,158,8243560
3530,187,578,187,578,063278415
3531,93,289,93,289,6310748
3532,978,436,978,436,7218304
3533,697,28,697,28,580426731
3534,115,477,115,477,654780312
3535,211,592,211,592,5183706
3536,717,640,0,0,287145063
3537,791,935,0,0,750846312
3538,974,164,974,164,3071648
3539,742,107,742,107,426758013
3540,383,250,383,250,75184
3541,408,543,543,408,460817
3542,233,27,27,233,648721
3543,841,449,449,841,147236
3544,506,706,506,706,2581736
3545,496,286,496,286,27436
3546,664,243,664,243,712306548
3547,244,317,244,317,356487120
3548,426,759,426,759,254876301
3549,312,279,279,312,16578043
3550,991,909,0,0,328517604
3551,770,273,770,273,67402
3552,226,978,978,226,18347620
3553,623,208,623,208,8615724
3554,639,471,639,471,1075324
3555,596,817,596,817,027153846
3556,790,206,790,206,843512607
3557,798,823,798,823,4785230
3558,871,63,871,63,130478562
3559,633,952,633,952,18042
3560,33,589,589,33,623170
3561,867,885,885,867,543860
3562,229,803,803,229,08127465
3563,394,512,512,394,51764320
3564,19,651,0,0,178526403
3565,293,471,471,293,756314
3566,564,200,564,200,52364
3567,36,102,102,36,562738
3568,795,526,795,526,5346810
3569,142,878,878,142,45708623
3570,900,333,333,900,540731
3571,929,13,929,13,310576824
3572,88,593,593,88,208673
3573,997,980,997,980,780164253
3574,217,735,217,735,3256714
3575,637,754,637,754,8670512
3576,746,541,0,0,713405862
3577,944,826,826,944,25086374
3578,21,429,429,21,75810423
3579,521,911,911,521,14576038
3580,73,596,73,596,4653872
3581,694,274,274,694,14526038
3582,749,345,749,345,713645820
3583,413,427,413,427,0516824
3584,137,898,137,898,0142568
3585,738,758,738,758,432671058
3586,473,297,473,297,3612504
3587,607,250,607,250,40523
3588,206,585,585,206,408132
3589,286,231,0,0,307145268
3590,95,24,0,0,645371082
3591,809,143,0,0,253476018
3592,734,727,734,727,017256438
3593,869,217,869,217,2036485
3594,63,846,63,846,8063254
3595,445,500,500,445,830415
3596,325,758,325,758,853217640
3597,804,996,804,996,425103768
3598,51,569,51,569,1843207
3599,892,912,892,912,6370548
3600,332,300,332,300,10427
3601,673,145,145,673,04185236
3602,242,731,242,731,2604815
3603,740,620,740,620,680412573
3604,563,91,563,91,365024178
3605,561,988,988,561,62384015
3606,568,705,568,705,4760512
3607,337,715,0,0,863140257
3608,213,607,607,213,17502864
3609,964,945,945,964,27546031
3610,768,122,768,122,05418
3611,666,89,666,89,4823176
3612,945,279,945,279,5132874
3613,701,366,701,366,3415086
3614,76,391,76,391,8523674
3615,860,821,860,821,37056
3616,267,147,267,147,28654
3617,908,622,908,622,578036124
3618,292,997,292,997,1527430
3619,21,97,21,97,586142073
3620,642,96,96,642,54317206
3621,56,528,528,56,648137
3622,800,466,800,466,3726140
3623,345,525,525,345,45036278
3624,343,228,0,0,485702631
3625,633,933,633,933,7561328
3626,170,812,170,812,537820416
3627,689,380,380,689,37512064
3628,311,380,311,380,526837140
3629,359,430,359,430,613570482
3630,857,477,857,477,72451
3631,609,747,609,747,0412386
3632,40,641,641,40,718042
3633,612,706,706,612,205834
3634,911,363,911,363,2381654
3635,427,693,427,693,0548316
3636,253,373,373,253,25783460
3637,293,820,293,820,276083145
3638,181,631,181,631,4386170
3639,220,961,220,961,3760412
3640,367,510,367,510,638542170
3641,198,999,198,999,1426580
3642,628,904,904,628,46821053
3643,381,894,894,381,81642037
3644,600,76,76,600,172648
3645,24,363,24,363,6270358
3646,843,459,843,459,103654872
3647,355,418,355,418,6485023
3648,769,951,0,0,763521840
3649,606,49,49,606,715280
3650,550,698,550,698,2013754
3651,759,290,0,0,248576301
3652,147,239,147,239,3485670
3653,43,269,269,43,45617208
3654,143,971,971,143,03654278
3655,894,479,479,894,382054
3656,868,906,0,0,648317520
3657,171,720,720,171,765310
3658,91,220,220,91,38516724
3659,876,769,769,876,187502
3660,482,540,482,540,471358602
3661,980,325,980,325,5231086
3662,542,716,716,542,51073628
3663,744,943,943,744,68105234
3664,309,52,309,52,85736
3665,236,581,581,236,10657324
3666,549,324,0,0,352014876
3667,725,334,725,334,824063157
3668,479,560,0,0,471382506
3669,263,16,263,16,8247610
3670,395,744,744,395,51470826
3671,880,475,880,475,0571428
3672,105,818,818,105,21643087
3673,560,564,560,564,1328740
3674,529,453,453,529,20516438
3675,98,283,98,283,46523
3676,749,421,749,421,654312078
3677,817,294,294,817,407132
3678,598,294,598,294,7264053
3679,698,315,0,0,641378520
3680,135,599,599,135,760214
3681,76,203,76,203,43860
3682,144,156,156,144,803152
3683,484,290,0,0,840752136
3684,865,578,865,578,83607
3685,301,440,440,301,36250847
